"Date ","Symbol ","Security Name ","Quantity "
"07-JAN-2026","LUPIN","LUPIN LIMITED","257"
"07-JAN-2026","MARUTI","MARUTI SUZUKI INDIA LTD.","1"
"07-JAN-2026","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","32"
"07-JAN-2026","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","10"
"07-JAN-2026","MEESHO","MEESHO LIMITED","1"
"07-JAN-2026","MIDHANI","MIDHANI","31"
"07-JAN-2026","MOTHERSON","SAMVRDHNA MTHRSN INT","189"
"07-JAN-2026","NATIONALUM","NATIONAL ALUMINIUM CO LTD","4,300"
"07-JAN-2026","NAUKRI","INFO EDGE (I) LTD","3"
"07-JAN-2026","NBCC","NATIONAL BUILDINGS LTD   ","5,369"
"07-JAN-2026","NHPC","NHPC LTD","1,197"
"07-JAN-2026","NMDC","NMDC LTD.","315"
"07-JAN-2026","NUVAMA","NUVAMA WEALTH MANAGE LTD","43"
"07-JAN-2026","OFSS","Oracle Financial Services Software Limited","6"
"07-JAN-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","90"
"07-JAN-2026","PERSISTENT","PERSISTENT SYSTEMS LTD","19"
"07-JAN-2026","PFC","POWER FIN CORP LTD.","2,99,704"
"07-JAN-2026","PNB","PUNJAB NATIONAL BANK","635"
"07-JAN-2026","PNBHOUSING","PNB HOUSING FIN LTD.   ","258"
"07-JAN-2026","POLICYBZR","PB FINTECH LIMITED","38"
"07-JAN-2026","POLYCAB","POLYCAB INDIA LIMITED","1"
"07-JAN-2026","POWERINDIA","ABB POWER PRO N SYS IND L","41"
"07-JAN-2026","PPLPHARMA","PIRAMAL PHARMA LIMITED","4,050"
"07-JAN-2026","RELIANCE","RELIANCE INDUSTRIES LTD","1"
"07-JAN-2026","SAIL","STEEL AUTHORITY OF INDIA","2,196"
"07-JAN-2026","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","1,474"
"07-JAN-2026","SCI","SHIPPING CORP OF INDIA LT","2"
"07-JAN-2026","SENCO","SENCO GOLD LIMITED","15"
"07-JAN-2026","SMLMAH","SML Mahindra Limited","697"
"07-JAN-2026","SOLARINDS","SOLAR INDUSTRIES (I) LTD","9"
"07-JAN-2026","SOUTHBANK","THE SOUTH INDIAN BANK LTD","800"
"07-JAN-2026","TATACONSUM","TATA CONSUMER PRODUCT","198"
"07-JAN-2026","TATAELXSI","TATA ELXSI LIMITED       ","48"
"07-JAN-2026","TATAPOWER","TATA POWER CO LTD","481"
"07-JAN-2026","TATATECH","TATA TECHNOLOGIES LIMITED","320"
"07-JAN-2026","THANGAMAYL","THANGAMAYIL JEWELLERY LTD","13,595"
"07-JAN-2026","TIMETECHNO","TIME TECHNOPLAST LIMITED","1"
"07-JAN-2026","TITAN","TITAN INDUSTRIES LTD","39"
"07-JAN-2026","TORNTPHARM","TORRENT PHARMACEUTICALS L","50"
"07-JAN-2026","TORNTPOWER","TORRENT POWER LTD","56"
"07-JAN-2026","VBL","VARUN BEVERAGES LIMITED    ","202"
"07-JAN-2026","VEDL","VEDANTA LIMITED","25"
"07-JAN-2026","WAAREEENER","WAAREE ENERGIES LIMITED","3"
"07-JAN-2026","WIPRO","WIPRO LTD","1"
"07-JAN-2026","YESBANK","YES BANK LIMITED","60"
"07-JAN-2026","ZEEL","ZEE ENTERTAINMENT ENT LTD","2,500"
"08-JAN-2026","ADANIENSOL","ADANI ENERGY SOLUTION LTD","209"
"08-JAN-2026","ADANIENT","ADANI ENTERPRISES LIMITED","160"
"08-JAN-2026","ADANIGREEN","ADANI GREEN ENERGY LTD","752"
"08-JAN-2026","ANGELONE","ANGEL ONE LTD","1,256"
"08-JAN-2026","ASHOKLEY","ASHOK LEYLAND LTD","19"
"08-JAN-2026","AXISBANK","AXIS BANK LIMITED","2"
"08-JAN-2026","BAJAJ-AUTO","BAJAJ AUTO LIMITED","1,370"
"08-JAN-2026","BALAMINES","BALAJI AMINIES LIMITED","4,000"
"08-JAN-2026","BANDHANBNK","BANDHAN BANK LIMITED","1,640"
"08-JAN-2026","BANKBARODA","BANK OF BARODA","5"
"08-JAN-2026","BANKINDIA","BANK OF INDIA","3,068"
"08-JAN-2026","BDL","BHARAT DYNAMICS LIMITED","46"
"08-JAN-2026","BEL","BHARAT ELECTRONICS LTD","8"
"08-JAN-2026","BHEL","BHEL","27,160"
"08-JAN-2026","BLUESTARCO","BLUE STAR LIMITED","2"
"08-JAN-2026","BSE","BSE LIMITED","227"
"08-JAN-2026","CAMLINFINE","CAMLIN FINE SCIENCES LTD ","200"
"08-JAN-2026","CAMS","COMPUTER AGE MGMT SER LTD","302"
"08-JAN-2026","CANBK","CANARA BANK","391"
"08-JAN-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","186"
"08-JAN-2026","DALBHARAT","DALMIA BHARAT LIMITED","301"
"08-JAN-2026","DRREDDY","DR. REDDY'S LABORATORIES","35,007"
"08-JAN-2026","ETERNAL","ETERNAL LIMITED","66"
"08-JAN-2026","FUSION","FUSION MICRO FINANCE LTD","1"
"08-JAN-2026","GOKEX","GOKALDAS EXPORTS LTD.","100"
"08-JAN-2026","HAL","HINDUSTAN AERONAUTICS LTD","132"
"08-JAN-2026","HCC","HINDUSTAN CONSTRUCTION CO","6,150"
"08-JAN-2026","HCLTECH","HCL TECHNOLOGIES LTD","5"
"08-JAN-2026","HDFCBANK","HDFC BANK LTD","50"
"08-JAN-2026","HINDCOPPER","HINDUSTAN COPPER LIMITED","50"
"08-JAN-2026","HINDZINC","HINDUSTAN ZINC LIMITED","9"
"08-JAN-2026","HUDCO","HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED","528"
"08-JAN-2026","ICICIBANK","ICICI BANK LTD.","18"
"08-JAN-2026","IDBI","IDBI Bank Limited","2,500"
"08-JAN-2026","IDEA","IDEA CELLULAR LIMITED","16,187"
"08-JAN-2026","IDFCFIRSTB","IDFC FIRST BANK LIMI","1,640"
"08-JAN-2026","INDIGO","INTERGLOBE AVIATION LTD  ","10"
"08-JAN-2026","INFY","INFOSYS TECHNOLOGIES LTD","3"
"08-JAN-2026","IOC","INDIAN OIL CORP LTD","10"
"08-JAN-2026","IREDA","INDIAN RENEWABLE ENERGY","3,429"
"08-JAN-2026","IRFC","IRFC","3,492"
"08-JAN-2026","ITC","ITC LTD","30"
"08-JAN-2026","JIOFIN","JIO FIN SERVICES LTD","20"
"08-JAN-2026","JSWSTEEL","JSW STEEL LIMITED","10"
"08-JAN-2026","LEMONTREE","LEMON TREE HOTELS LTD","1"
"08-JAN-2026","LICI","LIFE INSURA CORP OF INDIA","759"
"08-JAN-2026","LODHA","LODHA","2"
"08-JAN-2026","LUMAXTECH","LUMAX AUTO TECH LTD","1"
"08-JAN-2026","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","476"
"08-JAN-2026","MOIL","MOIL LIMITED     ","3"
"08-JAN-2026","MOSCHIP","MOSCHIP TECHNOLOGIES LTD","8"
"08-JAN-2026","NATIONALUM","NATIONAL ALUMINIUM CO LTD","178"
"08-JAN-2026","NBCC","NATIONAL BUILDINGS LTD   ","5,402"
"08-JAN-2026","NHPC","NHPC LTD","1,681"
"08-JAN-2026","OIL","OIL INDIA LTD","3,10,800"
"08-JAN-2026","PATANJALI","PATANJALI FOODS LIMITED","6"
"08-JAN-2026","PATELENG","PATEL ENGINEERING LTD.","15,000"
"08-JAN-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","90"
"08-JAN-2026","PERSISTENT","PERSISTENT SYSTEMS LTD","30"
"08-JAN-2026","PNB","PUNJAB NATIONAL BANK","486"
"08-JAN-2026","PNBHOUSING","PNB HOUSING FIN LTD.   ","754"
"08-JAN-2026","POONAWALLA","POONAWALLA FINCORP LTD","481"
"08-JAN-2026","POWERINDIA","ABB POWER PRO N SYS IND L","6"
"08-JAN-2026","PPLPHARMA","PIRAMAL PHARMA LIMITED","2,722"
"08-JAN-2026","PREMIERENE","PREMIER ENERGIES LIMITED","35"
"08-JAN-2026","QPOWER","QUALITY POWER ELEC EQUP L","3"
"08-JAN-2026","RBA","RESTAURANT BRAND ASIA LTD","3,208"
"08-JAN-2026","RBLBANK","RBL BANK LIMITED    ","928"
"08-JAN-2026","SAIL","STEEL AUTHORITY OF INDIA","2,847"
"08-JAN-2026","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","6,514"
"08-JAN-2026","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","2"
"08-JAN-2026","SPARC","SUN PHARMA ADV.RES.CO.LTD","2,400"
"08-JAN-2026","TATACOMM","TATA COMMUNICATIONS LTD","1,000"
"08-JAN-2026","TATAELXSI","TATA ELXSI LIMITED       ","10"
"08-JAN-2026","TATAPOWER","TATA POWER CO LTD","528"
"08-JAN-2026","TATATECH","TATA TECHNOLOGIES LIMITED","30"
"08-JAN-2026","TCS","TATA CONSULTANCY SERV LT","1,050"
"08-JAN-2026","TORNTPOWER","TORRENT POWER LTD","597"
"08-JAN-2026","UNIONBANK","UNION BANK OF INDIA","400"
"08-JAN-2026","UNITDSPR","UNITED SPIRITS LIMITED","2,000"
"08-JAN-2026","URBANCO","URBAN COMPANY LIMITED","1"
"08-JAN-2026","WAAREEENER","WAAREE ENERGIES LIMITED","350"
"08-JAN-2026","WIPRO","WIPRO LTD","1"
"09-JAN-2026","ACC","ACC LIMITED","20"
"09-JAN-2026","ACUTAAS","ACUTAAS CHEMICALS LIMITED","5"
"09-JAN-2026","ADANIENSOL","ADANI ENERGY SOLUTION LTD","240"
"09-JAN-2026","ADANIENT","ADANI ENTERPRISES LIMITED","126"
"09-JAN-2026","ADANIGREEN","ADANI GREEN ENERGY LTD","511"
"09-JAN-2026","ANGELONE","ANGEL ONE LTD","96"
"09-JAN-2026","AUBANK","AU SMALL FINANCE BANK LIMITED","1,059"
"09-JAN-2026","BAJFINANCE","BAJAJ FINANCE LIMITED","2"
"09-JAN-2026","BALUFORGE","BALU FORGE INDUSTRIES LTD","1"
"09-JAN-2026","BANDHANBNK","BANDHAN BANK LIMITED","3,226"
"09-JAN-2026","BANKINDIA","BANK OF INDIA","2,896"
"09-JAN-2026","BDL","BHARAT DYNAMICS LIMITED","72"
"09-JAN-2026","BEL","BHARAT ELECTRONICS LTD","33"
"09-JAN-2026","BSE","BSE LIMITED","203"
"09-JAN-2026","CAMS","COMPUTER AGE MGMT SER LTD","69"
"09-JAN-2026","CANBK","CANARA BANK","526"
"09-JAN-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","422"
"09-JAN-2026","COALINDIA","COALINDIA","5"
"09-JAN-2026","COFORGE","COFORGE LIMITED","258"
"09-JAN-2026","DIXON","DIXON TECHNO (INDIA) LTD","3"
"09-JAN-2026","DMART","AVENUE SUPERMARTS LIMITED","3"
"09-JAN-2026","ETERNAL","ETERNAL LIMITED","15"
"09-JAN-2026","FORTIS","FORTIS HEALTHCARE (I) LTD","28"
"09-JAN-2026","GAIL","GAIL (INDIA) LTD","50"
"09-JAN-2026","GMDCLTD","GUJARAT MINERAL DEV CORP","100"
"09-JAN-2026","GOKEX","GOKALDAS EXPORTS LTD.","25"
"09-JAN-2026","HAL","HINDUSTAN AERONAUTICS LTD","64"
"09-JAN-2026","HDFCBANK","HDFC BANK LTD","50"
"09-JAN-2026","HINDZINC","HINDUSTAN ZINC LIMITED","400"
"09-JAN-2026","ICICIBANK","ICICI BANK LTD.","7"
"09-JAN-2026","IDBI","IDBI Bank Limited","5,000"
"09-JAN-2026","IDEA","IDEA CELLULAR LIMITED","73,525"
"09-JAN-2026","IDFCFIRSTB","IDFC FIRST BANK LIMI","2,083"
"09-JAN-2026","IEX","INDIAN ENERGY EXCHANGE LIMITED","1,615"
"09-JAN-2026","INDIANB","INDIAN BANK","25"
"09-JAN-2026","INDIGO","INTERGLOBE AVIATION LTD  ","20"
"09-JAN-2026","INDUSTOWER","INDUS","52"
"09-JAN-2026","IREDA","INDIAN RENEWABLE ENERGY","1,444"
"09-JAN-2026","IRFC","IRFC","2,726"
"09-JAN-2026","JIOFIN","JIO FIN SERVICES LTD","650"
"09-JAN-2026","JPPOWER","JAIPRAKASH POWER VEN. LTD","6,359"
"09-JAN-2026","KALYANKJIL","KALYAN JEWELLERS IND LTD","3"
"09-JAN-2026","KFINTECH","KFIN TECHNOLOGIES LIMITED","500"
"09-JAN-2026","KIRIINDUS","KIRIINDUS","299"
"09-JAN-2026","LICI","LIFE INSURA CORP OF INDIA","286"
"09-JAN-2026","MAFANG","MIRAEAMC - MAFANG","23"
"09-JAN-2026","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","325"
"09-JAN-2026","MTARTECH","MTAR TECHNOLOGIES LIMITED","7"
"09-JAN-2026","NATIONALUM","NATIONAL ALUMINIUM CO LTD","332"
"09-JAN-2026","NBCC","NATIONAL BUILDINGS LTD   ","3,803"
"09-JAN-2026","NHPC","NHPC LTD","1,205"
"09-JAN-2026","NMDC","NMDC LTD.","832"
"09-JAN-2026","OBEROIRLTY","OBEROI REALTY LIMITED","226"
"09-JAN-2026","PAISALO","PAISALO DIGITAL LIMITED","6,929"
"09-JAN-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","90"
"09-JAN-2026","PNB","PUNJAB NATIONAL BANK","966"
"09-JAN-2026","PNBHOUSING","PNB HOUSING FIN LTD.   ","180"
"09-JAN-2026","POWERGRID","POWER GRID CORP. LTD.","174"
"09-JAN-2026","POWERINDIA","ABB POWER PRO N SYS IND L","1"
"09-JAN-2026","PPLPHARMA","PIRAMAL PHARMA LIMITED","823"
"09-JAN-2026","PSB","PUNJAB & SIND BANK","98"
"09-JAN-2026","PWL","PHYSICSWALLAH LIMITED","100"
"09-JAN-2026","RBLBANK","RBL BANK LIMITED    ","576"
"09-JAN-2026","SAIL","STEEL AUTHORITY OF INDIA","2,182"
"09-JAN-2026","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","6,512"
"09-JAN-2026","SANDUMA","SANDUR MANG & IRON ORES L","403"
"09-JAN-2026","SIGNATURE","SIGNATUREGLOBAL INDIA LTD","800"
"09-JAN-2026","SUPRAJIT","SUPRAJIT ENGINEERING LTD","150"
"09-JAN-2026","TARIL","TRANS & RECTI. LTD","14,000"
"09-JAN-2026","TATAELXSI","TATA ELXSI LIMITED       ","86"
"09-JAN-2026","TATAPOWER","TATA POWER CO LTD","216"
"09-JAN-2026","TATATECH","TATA TECHNOLOGIES LIMITED","372"
"09-JAN-2026","TORNTPOWER","TORRENT POWER LTD","71"
"09-JAN-2026","UGROCAP","UGRO CAPITAL LIMITED","1"
"09-JAN-2026","UNITDSPR","UNITED SPIRITS LIMITED","1,000"
"09-JAN-2026","UTKARSHBNK","UTKARSH SMALL FIN BANK L","50,000"
"09-JAN-2026","VEDL","VEDANTA LIMITED","16"
"09-JAN-2026","YESBANK","YES BANK LIMITED","142"
"12-JAN-2026","3MINDIA","3M INDIA LIMITED","1"
"12-JAN-2026","ABSLAMC","ADIT BIRL SUN LIF AMC LTD","1"
"12-JAN-2026","ADANIENSOL","ADANI ENERGY SOLUTION LTD","84"
"12-JAN-2026","ADANIENT","ADANI ENTERPRISES LIMITED","9"
"12-JAN-2026","ADANIGREEN","ADANI GREEN ENERGY LTD","42"
"12-JAN-2026","AETHER","AETHER INDUSTRIES LIMITED","1"
"12-JAN-2026","AFFLE","AFFLE (INDIA) LIMITED","300"
"12-JAN-2026","AMBUJACEM","AMBUJA CEMENTS LTD","20"
"12-JAN-2026","ANGELONE","ANGEL ONE LTD","66"
"12-JAN-2026","APLAPOLLO","APL APOLLO TUBES LTD","11"
"12-JAN-2026","ARVINDFASN","ARVIND FASHIONS LIMITED","2"
"12-JAN-2026","ASIANPAINT","ASIAN PAINTS LIMITED","7"
"12-JAN-2026","AUBANK","AU SMALL FINANCE BANK LIMITED","12"
"12-JAN-2026","AVANTEL","AVANTEL LIMITED","100"
"12-JAN-2026","BANDHANBNK","BANDHAN BANK LIMITED","280"
"12-JAN-2026","BANKINDIA","BANK OF INDIA","2,107"
"12-JAN-2026","BBOX","BLACK BOX LIMITED","501"
"12-JAN-2026","BDL","BHARAT DYNAMICS LIMITED","1,730"
"12-JAN-2026","BELRISE","BELRISE INDUSTRIES LTD","21"
"12-JAN-2026","BHARTIARTL","BHARTI AIRTEL LIMITED","1"
"12-JAN-2026","BSE","BSE LIMITED","667"
"12-JAN-2026","CANBK","CANARA BANK","536"
"12-JAN-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","80"
"12-JAN-2026","CEMPRO","CEMINDIA PROJECTS LIMITED","20"
"12-JAN-2026","COALINDIA","COALINDIA","52"
"12-JAN-2026","COLPAL","COLGATE PALMOLIVE LTD.","100"
"12-JAN-2026","DATAMATICS","DATAMATICS GLOBAL SER LTD","1"
"12-JAN-2026","DMART","AVENUE SUPERMARTS LIMITED","4"
"12-JAN-2026","ECLERX","ECLERX SERVICES LTD ","24"
"12-JAN-2026","ELECON","ELECON ENG. CO. LTD","10"
"12-JAN-2026","ENDURANCE","ENDURANCE TECHNOLOGIES LIMITED","5"
"12-JAN-2026","FEDERALBNK","FEDERAL BANK LTD","4"
"12-JAN-2026","GAIL","GAIL (INDIA) LTD","75"
"12-JAN-2026","GMDCLTD","GUJARAT MINERAL DEV CORP","10"
"12-JAN-2026","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","20"
"12-JAN-2026","GOODLUCK","GOODLUCK INDIA LIMITED","200"
"12-JAN-2026","GRSE","GARDEN REACH SHIP&ENG LTD","8"
"12-JAN-2026","HAL","HINDUSTAN AERONAUTICS LTD","20"
"12-JAN-2026","HCLTECH","HCL TECHNOLOGIES LTD","585"
"12-JAN-2026","HINDCOPPER","HINDUSTAN COPPER LIMITED","51"
"12-JAN-2026","HINDZINC","HINDUSTAN ZINC LIMITED","5"
"12-JAN-2026","ICICIBANK","ICICI BANK LTD.","15"
"12-JAN-2026","IDEA","IDEA CELLULAR LIMITED","5,09,005"
"12-JAN-2026","IDFCFIRSTB","IDFC FIRST BANK LIMI","1,173"
"12-JAN-2026","IEX","INDIAN ENERGY EXCHANGE LIMITED","32,218"
"12-JAN-2026","IFCI","IFCI LTD","655"
"12-JAN-2026","INDUSINDBK","INDUSIND BANK LIMITED","19"
"12-JAN-2026","INDUSTOWER","INDUS","50"
"12-JAN-2026","IOLCP","IOL CHEM AND PHARMA LTD","3"
"12-JAN-2026","IREDA","INDIAN RENEWABLE ENERGY","2,315"
"12-JAN-2026","ITC","ITC LTD","10"
"12-JAN-2026","JAINREC","JAIN RESOURCE RECYCLING L","1"
"12-JAN-2026","JIOFIN","JIO FIN SERVICES LTD","50"
"12-JAN-2026","JKTYRE","JK TYRE & INDUSTRIES LTD","1"
"12-JAN-2026","JPPOWER","JAIPRAKASH POWER VEN. LTD","1"
"12-JAN-2026","JTLIND","JTL INDUSTRIES LIMITED","1,07,387"
"12-JAN-2026","KALYANKJIL","KALYAN JEWELLERS IND LTD","80"
"12-JAN-2026","LGEINDIA","LG ELECTRONICS INDIA LTD","13"
"12-JAN-2026","LICI","LIFE INSURA CORP OF INDIA","264"
"12-JAN-2026","LLOYDSENT","LLOYDS ENTERPRISES LTD","1,519"
"12-JAN-2026","LT","LARSEN & TOUBRO LTD.","6"
"12-JAN-2026","LUPIN","LUPIN LIMITED","1"
"12-JAN-2026","M&M","MAHINDRA & MAHINDRA LTD","6"
"12-JAN-2026","MAFANG","MIRAEAMC - MAFANG","25"
"12-JAN-2026","MANAPPURAM","MANAPPURAM FINANCE LTD","4"
"12-JAN-2026","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","32"
"12-JAN-2026","MOSCHIP","MOSCHIP TECHNOLOGIES LTD","1"
"12-JAN-2026","MRPL","MRPL","3,000"
"12-JAN-2026","MSUMI","MOTHERSON SUMI WRNG IND L","3,535"
"12-JAN-2026","MTARTECH","MTAR TECHNOLOGIES LIMITED","6"
"12-JAN-2026","NATIONALUM","NATIONAL ALUMINIUM CO LTD","171"
"12-JAN-2026","NAZARA","NAZARA TECHNOLOGIES LTD","60"
"12-JAN-2026","NBCC","NATIONAL BUILDINGS LTD   ","2,056"
"12-JAN-2026","NETWORK18","NETWORK 18 FINCAP LTD.","375"
"12-JAN-2026","NHPC","NHPC LTD","1,954"
"12-JAN-2026","NTPC","NTPC LTD","50"
"12-JAN-2026","ONGC","OIL AND NATURAL GAS CORP.","50"
"12-JAN-2026","ORISSAMINE","ORISSA MIN DEV CO LTD","5"
"12-JAN-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","60"
"12-JAN-2026","PERSISTENT","PERSISTENT SYSTEMS LTD","301"
"12-JAN-2026","PFC","POWER FIN CORP LTD.","60"
"12-JAN-2026","PNB","PUNJAB NATIONAL BANK","722"
"12-JAN-2026","PNBHOUSING","PNB HOUSING FIN LTD.   ","100"
"12-JAN-2026","POLYPLEX","POLYPLEX CORPORATION LTD","25"
"12-JAN-2026","POWERINDIA","ABB POWER PRO N SYS IND L","3"
"12-JAN-2026","PPLPHARMA","PIRAMAL PHARMA LIMITED","1,206"
"12-JAN-2026","PREMIERENE","PREMIER ENERGIES LIMITED","50"
"12-JAN-2026","RADICO","RADICO KHAITAN LIMITED","50"
"12-JAN-2026","REFEX","REFEX INDUSTRIES LIMITED","1"
"12-JAN-2026","RELIANCE","RELIANCE INDUSTRIES LTD","6"
"12-JAN-2026","RPOWER","RELIANCE POWER LTD.","1"
"12-JAN-2026","SAGILITY","SAGILITY INDIA LIMITED","500"
"12-JAN-2026","SAIL","STEEL AUTHORITY OF INDIA","1,403"
"12-JAN-2026","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","2,091"
"12-JAN-2026","SANDUMA","SANDUR MANG & IRON ORES L","1"
"12-JAN-2026","SARDAEN","SARDA ENERGY & MIN LTD","300"
"12-JAN-2026","SHAKTIPUMP","SHAKTI PUMPS (I) LTD","20"
"12-JAN-2026","SJVN","SJVN","1"
"12-JAN-2026","SUDEEPPHRM","SUDEEP PHARMA LIMITED","46,715"
"12-JAN-2026","SUZLON","SUZLON ENERGY LIMITED","51"
"12-JAN-2026","TATAELXSI","TATA ELXSI LIMITED       ","12"
"12-JAN-2026","TATAINVEST","TATA INVESTMENT CORPORATION LIMITED","10"
"12-JAN-2026","TATATECH","TATA TECHNOLOGIES LIMITED","152"
"12-JAN-2026","TEGA","TEGA INDUSTRIES LIMITED","16"
"12-JAN-2026","TEJASNET","TEJAS NETWORKS LIMITED","6,144"
"12-JAN-2026","TITAN","TITAN INDUSTRIES LTD","4"
"12-JAN-2026","TORNTPOWER","TORRENT POWER LTD","15"
"12-JAN-2026","TRAVELFOOD","TRAVEL FOOD SERVICES LTD","10"
"12-JAN-2026","TVSMOTOR","TVS MOTOR COMPANY  LTD","7"
"12-JAN-2026","ULTRACEMCO","ULTRATECH CEMENT LIMITED","3"
"12-JAN-2026","VEDL","VEDANTA LIMITED","50"
"12-JAN-2026","VIPIND","VIP INDUSTRIES LTD","47"
"12-JAN-2026","WAAREERTL","WAAREE RENEWABLE TECH LTD","1"
"12-JAN-2026","YESBANK","YES BANK LIMITED","1,600"
"13-JAN-2026","ABBOTINDIA","ABBOTT INDIA LIMITED","2"
"13-JAN-2026","ADANIENSOL","ADANI ENERGY SOLUTION LTD","168"
"13-JAN-2026","ADANIENT","ADANI ENTERPRISES LIMITED","171"
"13-JAN-2026","ADANIGREEN","ADANI GREEN ENERGY LTD","523"
"13-JAN-2026","ADANIPOWER","ADANI POWER LTD","1,725"
"13-JAN-2026","ANGELONE","ANGEL ONE LTD","16"
"13-JAN-2026","APLAPOLLO","APL APOLLO TUBES LTD","262"
"13-JAN-2026","ATHERENERG","ATHER ENERGY LIMITED","1"
"13-JAN-2026","AUBANK","AU SMALL FINANCE BANK LIMITED","275"
"13-JAN-2026","AVANTEL","AVANTEL LIMITED","99"
"13-JAN-2026","AWL","ADANI WILMAR LIMITED","1"
"13-JAN-2026","BAJAJ-AUTO","BAJAJ AUTO LIMITED","150"
"13-JAN-2026","BANDHANBNK","BANDHAN BANK LIMITED","865"
"13-JAN-2026","BANKINDIA","BANK OF INDIA","2,721"
"13-JAN-2026","BBOX","BLACK BOX LIMITED","1"
"13-JAN-2026","BDL","BHARAT DYNAMICS LIMITED","89"
"13-JAN-2026","BOSCHLTD","BOSCH LIMITED","1"
"13-JAN-2026","BSE","BSE LIMITED","54"
"13-JAN-2026","CARTRADE","CARTRADE TECH LIMITED","198"
"13-JAN-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","374"
"13-JAN-2026","COALINDIA","COALINDIA","26"
"13-JAN-2026","DIXON","DIXON TECHNO (INDIA) LTD","1"
"13-JAN-2026","DMART","AVENUE SUPERMARTS LIMITED","2"
"13-JAN-2026","EMBDL","EQUINOX INDIA DEV LTD","1"
"13-JAN-2026","ETERNAL","ETERNAL LIMITED","30"
"13-JAN-2026","EXIDEIND","EXIDE INDUSTRIES LTD","1"
"13-JAN-2026","FEDFINA","FEDBANK FINANCIAL SER L","30"
"13-JAN-2026","GAIL","GAIL (INDIA) LTD","25"
"13-JAN-2026","GOODLUCK","GOODLUCK INDIA LIMITED","100"
"13-JAN-2026","HAL","HINDUSTAN AERONAUTICS LTD","80"
"13-JAN-2026","HCC","HINDUSTAN CONSTRUCTION CO","4"
"13-JAN-2026","HCLTECH","HCL TECHNOLOGIES LTD","15"
"13-JAN-2026","HDFCBANK","HDFC BANK LTD","15"
"13-JAN-2026","HINDALCO","HINDALCO  INDUSTRIES  LTD","10"
"13-JAN-2026","HNGSNGBEES","HNGSNGBEES","314"
"13-JAN-2026","ICICIBANK","ICICI BANK LTD.","15"
"13-JAN-2026","IDEA","IDEA CELLULAR LIMITED","39,206"
"13-JAN-2026","IEX","INDIAN ENERGY EXCHANGE LIMITED","24,525"
"13-JAN-2026","IFCI","IFCI LTD","165"
"13-JAN-2026","IOLCP","IOL CHEM AND PHARMA LTD","1"
"13-JAN-2026","IRB","IRB INFRA DEV LTD.","1,000"
"13-JAN-2026","IREDA","INDIAN RENEWABLE ENERGY","1,871"
"13-JAN-2026","IRFC","IRFC","3,451"
"13-JAN-2026","ITBEES","NIP IND ETF IT","50"
"13-JAN-2026","JAINREC","JAIN RESOURCE RECYCLING L","1"
"13-JAN-2026","JSWSTEEL","JSW STEEL LIMITED","611"
"13-JAN-2026","KANSAINER","KANSAI NEROLAC PAINTS LTD","19"
"13-JAN-2026","KMEW","KNOWLEDGE MARINE & EN W L","600"
"13-JAN-2026","LENSKART","LENSKART SOLUTIONS LTD","42"
"13-JAN-2026","LICI","LIFE INSURA CORP OF INDIA","288"
"13-JAN-2026","LTFOODS","LT FOODS LIMITED","1"
"13-JAN-2026","MANAPPURAM","MANAPPURAM FINANCE LTD","10"
"13-JAN-2026","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","227"
"13-JAN-2026","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","4"
"13-JAN-2026","METAL","MIRAEAMC - METAL","2,51,278"
"13-JAN-2026","NAZARA","NAZARA TECHNOLOGIES LTD","60"
"13-JAN-2026","NBCC","NATIONAL BUILDINGS LTD   ","5,128"
"13-JAN-2026","NHPC","NHPC LTD","982"
"13-JAN-2026","NMDC","NMDC LTD.","25"
"13-JAN-2026","OIL","OIL INDIA LTD","55"
"13-JAN-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","184"
"13-JAN-2026","PFC","POWER FIN CORP LTD.","25"
"13-JAN-2026","PNB","PUNJAB NATIONAL BANK","1,880"
"13-JAN-2026","PNBHOUSING","PNB HOUSING FIN LTD.   ","320"
"13-JAN-2026","PPLPHARMA","PIRAMAL PHARMA LIMITED","2,355"
